367	37.35	7.666666667	https://en.wikipedia.org/wiki/Ayamonte
368	52.53	0.4	"https://en.wikipedia.org/wiki/Elton,_Cambridgeshire"
369	45.7755	-0.3358	https://en.wikipedia.org/wiki/Agris
370	51.8168	0.8124	https://en.wikipedia.org/wiki/Aylesbury
371	52.79	-1.256	https://en.wikipedia.org/wiki/Aylsham
373	51.30468056	-0.482630556	https://en.wikipedia.org/wiki/Aylesford
375	51.365	-0.211	https://en.wikipedia.org/wiki/Eynsford
376	55.458	4.629	https://en.wikipedia.org/wiki/Ayr
377	50.64	-2.4	https://en.wikipedia.org/wiki/Aire-sur-la-Lys
379	47.56666667	-7.6	https://en.wikipedia.org/wiki/Basel
380	52.12	-0.2	https://en.wikipedia.org/wiki/Babraham
382	51.51313889	0.090361111	http://www.pepysdiary.com/encyclopedia/6375/
383	52.88963889	-1.153688889	https://en.wikipedia.org/wiki/Baconsthorpe
385	53.62	1.3	https://en.wikipedia.org/wiki/Badsworth
386	52.34031944	1.709338889	https://en.wikipedia.org/wiki/Baddesley_Clinton
387	51.719	-0.507	https://en.wikipedia.org/wiki/Great_Baddow
388	49.4697	-6.2369	https://en.wikipedia.org/wiki/Rodemack
389	52.17153611	-1.020936111	https://en.wikipedia.org/wiki/Badley
390	51.1756	-0.3955	https://en.wikipedia.org/wiki/Paddock_Wood
391	53.33351389	6.243052778	https://en.wikipedia.org/wiki/Baggotrath_Castle
394	52.6744	0.9682	https://en.wikipedia.org/wiki/Baggrave_Hall
395	51.3607	0.6982	https://en.wikipedia.org/wiki/Bagshot
396	41.23333333	0.033333333	https://en.wikipedia.org/wiki/Caspe
397	50.7392	-2.7333	"https://en.wikipedia.org/wiki/Bailleul,_Nord"
401	56.2292	2.8499	https://en.wikipedia.org/wiki/Balcarres_House
404	52.88027778	6.406944444	https://www.townlands.ie/ga/wicklow/ballinacor-south/
405	53.89611111	6.703888889	https://www.townlands.ie/meath/lower-slane/drumcondra/drumcondra/ballyhoe/
413	53.03611111	6.303333333	https://www.townlands.ie/ga/wicklow/ballinacor-north/
414	53.3275	8.2194	https://en.wikipedia.org/wiki/Ballinasloe
416	51.7547	1.2578	"https://en.wikipedia.org/wiki/Balliol_College,_Oxford"
421	53.117	7.133	https://en.wikipedia.org/wiki/Ballybrittas
427	52.46777778	8.048611111	https://www.townlands.ie/tipperary/clanwilliam/kilfeakle/thomastown/ballymacady/
430	53.491	7.68	"https://en.wikipedia.org/wiki/Ballymore,_County_Westmeath"
432	54.0896	8.5167	https://en.wikipedia.org/wiki/Ballymote
434	53.12083333	7.880833333	https://www.townlands.ie/offaly/eglish/eglish/birr-rural/ballindown/
445	53.58708611	6.188527778	https://en.wikipedia.org/wiki/Balrothery
446	52.39143889	1.651688889	https://en.wikipedia.org/wiki/Balsall_Common
447	51.48333333	9.366666667	"https://en.wikipedia.org/wiki/Baltimore,_County_Cork"
448	52.941	6.711	https://en.wikipedia.org/wiki/Baltinglass
449	57.45293056	3.124	https://en.wikipedia.org/wiki/Balvenie_Castle
453	55.604	1.7222	https://en.wikipedia.org/wiki/Bamburgh
454	52.061	1.336	https://en.wikipedia.org/wiki/Banbury
455	52.0628	1.3348	https://en.wikipedia.org/wiki/Banbury_Castle
456	53.228	4.128	"https://en.wikipedia.org/wiki/Bangor,_Gwynedd"
457	54.846	6.329	https://en.wikipedia.org/wiki/Bannside_(Northern_Ireland_Parliament_constituency)
458	51.327	2.864	https://en.wikipedia.org/wiki/Banwell
459	52.8169	-1.287669444	https://en.wikipedia.org/wiki/Banningham
460	49.3142	-1.3706	https://fr.wikipedia.org/wiki/Bacqueville
461	41.12527778	-16.86666667	https://en.wikipedia.org/wiki/Bari
462	48.7719	-5.1603	https://en.wikipedia.org/wiki/Bar-le-Duc
463	40.47027778	3.585	https://en.wikipedia.org/wiki/Barajas_(Madrid)
464	42.03611111	-0.126388889	https://en.wikipedia.org/wiki/Barbastro
465	50.36722222	4.136111111	"https://en.wikipedia.org/wiki/Barbican,_Plymouth"
466	51.519	0.094	https://en.wikipedia.org/wiki/Cripplegate
467	48.4467	-2.6056	https://en.wikipedia.org/wiki/Barbizon
468	41.38333333	-2.183333333	https://en.wikipedia.org/wiki/Barcelona
469	52.03333333	1.6	https://en.wikipedia.org/wiki/Barcheston
471	-	-	https://en.wikipedia.org/wiki/Lord_Bargany
473	51.691	2.459	"https://en.wikipedia.org/wiki/Berkeley,_Gloucestershire"
474	51.0457	3.5348	https://en.wikipedia.org/wiki/Barlynch_Priory
475	51.4986	0.0757	https://en.wikipedia.org/wiki/Bermondsey
476	51.47361111	0.230833333	https://en.wikipedia.org/wiki/Barn_Elms
477	54.55	1.92	https://en.wikipedia.org/wiki/Barnard_Castle
479	51.5177	0.1098	https://en.wikipedia.org/wiki/Barnard%27s_Inn
480	55.9922	3.3337	https://en.wikipedia.org/wiki/Barnbougle_Castle
484	51.4741	0.2352	"https://en.wikipedia.org/wiki/Barnes,_London"
486	56.032	2.737	"https://en.wikipedia.org/wiki/Kingston,_East_Lothian"
489	51.6254	0.1527	https://en.wikipedia.org/wiki/London_Borough_of_Barnet
490	52.207	-0.164	"https://en.wikipedia.org/wiki/Barnwell,_Cambridgeshire"
491	54.5412	1.41384	https://en.wikipedia.org/wiki/Longnewton
493	51.08	4.06	https://en.wikipedia.org/wiki/Barnstaple
494	51.4613	-0.169	https://en.wikipedia.org/wiki/Barnehurst
495	44.15	-0.34	https://en.wikipedia.org/wiki/N%C3%A9rac
500	51.90461389	8.259372222	https://en.wikipedia.org/wiki/Barryscourt_Castle
502	51.08	4.06	https://en.wikipedia.org/wiki/Barnstaple
503	51.5761	-0.4886	https://en.wikipedia.org/wiki/Basildon
504	54.36666667	-12.71666667	"https://en.wikipedia.org/wiki/Barth,_Germany"
506	52.083	-0.316	https://en.wikipedia.org/wiki/Bartlow
511	51.26871944	1.052480556	https://en.wikipedia.org/wiki/Basing_House
512	51.5157	0.091	https://en.wikipedia.org/wiki/Basinghall_Street
514	51.2667	1.0876	https://en.wikipedia.org/wiki/Basingstoke
517	55.70361111	2.588888889	"https://en.wikipedia.org/wiki/Bassendean,_Scottish_Borders"
520	50.00416667	-5.72	https://en.wikipedia.org/wiki/Bastogne
521	52.713	0.352	https://en.wikipedia.org/wiki/Baston
523	50.915	-0.485972222	https://en.wikipedia.org/wiki/Battle_Abbey
524	51.38	2.36	"https://en.wikipedia.org/wiki/Bath,_Somerset"
525	51.51725	0.103722222	http://idoxpa.westminster.gov.uk/online-applications/propertyDetails.do;jsessionid=2C6863F1EB1AB0705105E35A94A27280?activeTab=summary&keyVal=KI7TCVRP0QQ00
527	51.46376944	0.167711111	https://en.wikipedia.org/wiki/Battersea
530	50.92	-0.48	"https://en.wikipedia.org/wiki/Battle,_East_Sussex"
531	52.149	-1.002	https://en.wikipedia.org/wiki/Battisford
533	48.7775	-11.43111111	https://en.wikipedia.org/wiki/Bavaria
535	53.4278	1.0167	https://en.wikipedia.org/wiki/Bawtry
536	51.75833333	0.102777778	"https://en.wikipedia.org/wiki/Bayford,_Hertfordshire"
538	51.51138889	0.1	https://en.wikipedia.org/wiki/Baynard%27s_Castle
540	43.49	1.48	https://en.wikipedia.org/wiki/Bayonne
542	52.22563889	1.876527778	http://www.gatehouse-gazetteer.info/English%20sites/3514.html
543	51.60087222	0.634680556	https://en.wikipedia.org/wiki/Beaconsfield
548	52.82143889	6.968644444	https://en.wikipedia.org/wiki/Ballyhide
549	51.4586	2.5385	"https://en.wikipedia.org/wiki/St_George,_Bristol"
550	51.652	9.909	https://en.wikipedia.org/wiki/Castletownbere
552	43.8081	-4.6442	"https://en.wikipedia.org/wiki/Beaucaire,_Gard"
553	52.37523889	2.316238889	https://en.wikipedia.org/wiki/Bewdley
554	52.7175	1.92	https://en.wikipedia.org/wiki/Beaudesert_(house)
556	47.7792	0	https://en.wikipedia.org/wiki/Beaugency
557	51.7644	-0.5119	https://en.wikipedia.org/wiki/Palace_of_Beaulieu
558	47.025	-4.8397	https://en.wikipedia.org/wiki/Beaune
560	52.73611667	1.204997222	https://en.wikipedia.org/wiki/Beaumanor_Hall
561	53.267	4.093	https://en.wikipedia.org/wiki/Beaumaris
562	50.23333333	-4.233333333	"https://en.wikipedia.org/wiki/Beaumont,_Belgium"
563	48.76783056	3.019308333	https://fr.wikipedia.org/wiki/Abbaye_de_Beauport
564	52.6172	-0.233430556	https://en.wikipedia.org/wiki/Beaupr%C3%A9_Hall
565	49.4303	-2.0952	https://en.wikipedia.org/wiki/Beauvais
569	53.07404167	0.694072222	"https://en.wikipedia.org/wiki/Beckingham,_Lincolnshire"
570	51.8034	1.1643	https://en.wikipedia.org/wiki/Beckley_Park
572	53.57972222	6.697222222	"https://en.wikipedia.org/wiki/Bective,_County_Meath"
573	48.1803	1.9425	https://en.wikipedia.org/wiki/B%C3%A9d%C3%A9e
575	51.3734	0.1241	https://en.wikipedia.org/wiki/Beddington
577	52.1337	0.4577	https://en.wikipedia.org/wiki/Bedford
578	52.1347	0.4644	https://en.wikipedia.org/wiki/Bedford_Castle
