#PLACE_ID	PLACE_LABEL
4037	Kirtling
4038	Kite's poor Castle of the Roose
4039	Klinsale
4040	Knathe
4041	Knebworth
4042	Knissin
4043	Knockbourne, Co. Carlow
4044	Knockdufmayne
4045	Knockedreyt
4046	Knockfergus
4047	Knockneye
4048	Knoketancaslane
4049	Knokfargus
4050	Knol
4051	Knole
4052	Knoll
4053	Knolton
4054	Knottesford
4055	Knottingley
4056	Knowlsey
4057	Knowsley
4058	Knowstley
4059	Knyghtley
4060	Kockfergus
4061	Kockffeld
4062	Kolding
4063	Konigsberg
4064	Korke
4065	Kronborg
4066	Kronborg; Kolding
4067	Kuynyngisberg in Monte Regio
4068	Kylhamton
4069	Kyll M'Renayn, now Kilmacrenan
4070	Kyllenure
4071	Kylmawrs
4072	Kylmayne
4073	Kyltiefuddye
4074	Kyltome
4075	Kylynelly
4076	Kylyskin
4077	Kymbalton
4078	Kyme
4079	Kyngeswodd
4080	Kyngston
4081	Kyngston Lyle
4082	Kyngyshurst
4083	Kynlet
4084	Kynneill
4085	Kynnerly
4086	Kynsall
4087	Kynston
4088	Kyrk of Steyll
4089	Kyrkby
4090	Kyrkby Woodhouse
4091	Kyrkby, Lincolnshire
4092	Kyrkbythurne
4093	L&#x00FC;beck
4094	L&#x00FC;neburg
4095	L&#x00FC;tzelstein
4096	L'Escluse
4097	L'Isle-en-Jourdain
4098	L'Ostande
4099	LA Haye
4100	L[ouvaine]
4101	La Balme
4102	La Briele
4103	La Capelle
4104	La Coruna
4105	La Costa
4106	La F&#x00E8;re
4107	La F&#x00E8;re-en-Tardenois
4108	La Fere
4109	La Fert&#x00E9;
4110	La Fert&#x00E9; Alais
4111	La Fert&#x00E9; Vidame
4112	La Ferte
4113	La Ferte Milon
4114	La Ferte-sur-Oise
4115	La Fertell
4116	La Guerche
4117	La Haye
4118	La Henode
4119	La Hunaudaye
4120	La Marche
4121	La Margelle, pres de Dijon
4122	La Meilleraye
4123	La Montoire
4124	La Muette
4125	La Palice
4126	La Pallice
4127	La Roche
4128	La Roche Guyon
4129	La Roche-Derrien
4130	La Roche-Mabil
4131	La Rochelle
4132	La Tauniere
4133	La Tavana
4134	La Tore de Galdes
4135	La Torrette en la Rue de Seint Germeins de Pres in Paris
4136	La Vere
4137	La Viveraie
4138	Laborne, Kent
4139	Lacham
4140	Lachaugh
4141	Lacock
4142	Lacocke
4143	Ladington
4144	Laffaire
4145	Lafferta
4146	Laftaire
4147	Lagan Innly
4148	Laghlen
4149	Laghreaghe
4150	Lagroyney
4151	Laiborne
4152	Laleham
4153	Lambeth
4154	Lambeth Marsh
4155	Lambton
4156	Lamhith
4157	Lample
4158	Lamplugh
4159	Lan en Bresse
4160	Lancashire
4161	Lancaster
4162	Lanchane
4163	Landau
4164	Landeck
4165	Landercy
4166	Landerneau
4167	Landrethun
4168	Lanercost
4169	Lanercoste
4170	Lanfaye
4171	Lanfford
4172	Langey
4173	Langford
4174	Langle
4175	Langley
4176	Langley Lodge
4177	Langoring
4178	Langston; Lasby
4179	Langton
4180	Langtoun
4181	Langtowne
4182	Languedoc
4183	Lanherne
4184	Lannion
4185	Lanteseye
4186	Lantfey
4187	Lanthony
4188	Lantphey
4189	Lantr&#x00E9;guier
4190	Lanvallon
4191	Lanvollon, near Guingamp
4192	Lanzarote
4193	Laon
4194	Laredo
4195	Largis
4196	Largs
4197	Lariston
4198	Lassen Hall
4199	Lassington, Gloucester
4200	Lastorick [Restalrig]
4201	Late Monastery of Thorney
4202	Late monastery of Leicester
4203	Latest date
4204	Latham
4205	Lathbury
4206	Lathom
4207	Lathom House
4208	Lathryngam
4209	Latin
4210	Laudau
4211	Laude
4212	Laudi
4213	Laughlen
4214	Laughton
4215	Launceston
4216	Launde
4217	Launde Abbey
4218	Launston
4219	Laus Deo in Calais
4220	Laus Deo, in Calis
4221	Lausaune
4222	Lautern
4223	Laval
4224	Lavenham
4225	Lawder
4226	Lawhaden Castle
4227	Laxton
4228	Laycok
4229	Laylam
4230	Laystoft
4231	Layton
4232	Le Cateau-Cambresis
4233	Le Chancelier
4234	Le Crotoy
4235	Le Crounnys
4236	Le Faou
4237	Le Fresne
4238	Le Havre
4239	Le Mans
4240	Le Plessis
4241	Le Tr&#x00E9;port
4242	Le duc de Suffolk, Rychart
4243	Lea
4244	Leaden Hall
4245	Leagues before Deventer
4246	Leaseccurt
4247	Leasenez
4248	Leasenhall
4249	Leatherhead
4250	Lebyke
4251	Lechahill
4252	Leckenfield
4253	Lectoure
4254	Lecyter
4255	Ledes
4256	Ledington
4257	Lee
4258	Leeben
4259	Leeds
4260	Leeds Abbey
4261	Leeds Castle
4262	Leeds Castle in Kent
4263	Leer
4264	Lees
4265	Leeuwaerden
4266	Leeuwarde
4267	Leeuwarden
4268	Leewarden
4269	Legato
4270	Lege
4271	Legh
4272	Leghes
4273	Leghorn
4274	Lehence
4275	Leicester
4276	Leicester Abbey
4277	Leicester Abbey, Westminster
4278	Leicester Gaol
4279	Leicester House
4280	Leicester Monastery
4281	Leicester monastery
4282	Leiden
4283	Leighes
4284	Leighlin
4285	Leighlin Bridge
4286	Leighs
4287	Leighs [Priory] Lord Rich., Chancellor
4288	Leighton
4289	Leiglilin
4290	Leipsic
4291	Leipzic
4292	Leipzig
4293	Leipzig; Cassel
4294	Leith
4295	Leith Roads, aboard the Lion
4296	Leithington
4297	Leitonstone
4298	Leitrim
4299	Leix
4300	Leixlip
4301	Leke
4302	Lemgo
4303	Lendoris
4304	Lengres
4305	Leniers
4306	Lenn Bishop
4307	Lenne
4308	Lennich
4309	Lens
4310	Lenton
4311	Lenton Abbey
4312	Lenton Priory
4313	Leominster
4314	Leonard's
4315	Leonis
4316	Leonsperg
4317	Leovice
4318	Lepe
4319	Lerwick
4320	Les Andelys
4321	Les Essars
4322	Les Iles-Bardel
4323	Les Plessis
4324	Lescartaym
4325	Lesenhall
4326	Lesheus
4327	Leskellegan
4328	Leson
4329	Lessen Hall
4330	Lessenhall
4331	Lestalrick [Restalrig]
4332	Lestalrig
4333	Lestarrick
4334	Lestarrick [Restalrig]
4335	Lester
4336	Lestoffe
4337	Letcombe; Regis
4338	Lethe
4339	Letherhead
4340	Letheringham
4341	Letheryngham
4342	Lethington
4343	Lethington House
4344	Lethrington
4345	Letley
4346	Letrom
4347	Letton
4348	Leuwarden
4349	Leverseige
4350	Lewarden
4351	Lewes
4352	Lewisham
4353	Lewys
4354	Lexlip
4355	Leyden
4356	Leydonn
4357	Leyecter
4358	Leyghton Bewdesert
4359	Leyis
4360	Leylond, in Lancashire
4361	Leystoft
4362	Leyston Abbey
4363	Leyth
4364	Leyton
4365	Leytonstone
4366	Lho
4367	Li&#x00E8;ge
4368	Li&#x00E9;ge
4369	Liatzoime, Leitrim?
4370	Lichefield
4371	Lichfield
4372	Lichfield Close
4373	Lichtervelde
4374	Liddisdale
4375	Liechfield
4376	Liege
4377	Liere
4378	Lierre
4379	Lieth
4380	Liffer (Lifford)
4381	Liffer, i.e., Lifford O'Donnell's House
4382	Lifford
4383	Lifton
4384	Ligh
4385	Lighe
4386	Ligny
4387	Lignyn
4388	Lilborck
4389	Lilingstone Lovell
4390	Lille
4391	Lille, in Flanders
4392	Lilles
4393	Lilleshall
4394	Lillo
4395	Lime Regis
4396	Lime Street
4397	Limehouse
4398	Limerick
4399	Lincoln
4400	Lincoln House
4401	Lincoln Place
4402	Lincoln's Inn
4403	Lincolnshire
4404	Lindsted
4405	Linge
4406	Lingtot, 2 leagues from Caudebec
4407	Linlithgow
4408	Linlithgow Palace
4409	Linlithgow; Edinburgh
4410	Linterbrigs
4411	Linwodd
4412	Linz
4413	Liphe
4414	Lisbon
4415	Lisbon Castle
4416	Lisbruke
4417	Lisfinin near Lismore
4418	Lisieux
4419	Lismore
4420	Lismulin
4421	Lismullin
4422	Lisquo
4423	Litcho
4424	Little All Hallows
4425	Little Dunham
4426	Little Hadham
4427	Little Horstede
4428	Little Leith
4429	Little Marlowe
4430	Littlecot
4431	Littlecote
4432	Littlecott
4433	Liure
4434	Liveden
4435	Livermere in Suffolk
4436	Liverpool
4437	Livorno
4438	Lixnaw
4439	Llandaff
4440	Lleweney
4441	Loch Leven
4442	Lochan
4443	Lochem
4444	Loches
4445	Lochleven
4446	Lochmabane
4447	Lochmaben
4448	Lochwood
4449	Lodging
4450	Lodging near Burghley House
4451	Lodi
4452	Loghegelly
4453	Loghger
4454	Loghgere
4455	Loghgere Castle
4456	Loghmaben
4457	Loghriogh
4458	Logrono
4459	Logroyne
4460	Loisi
4461	Lombryck. &#x005B;Limerick.&#x005D;
4462	Lond.
4463	Londe
4464	Londesborough
4465	Londo
4466	London
4467	London Fields
4468	London Palace
4469	London and Theobalds
4470	London stone
4471	London, Antwerp
4472	London, Bernar Castle
4473	London, at the house of Robt. Spicer in Lomberd Street
4474	London, in my lady of Salisbury's place at Dowgate
4475	London; Antwerp
4476	London; Bristol
4477	London; Ierrone
4478	London; Paris
4479	London; Saekville House
4480	London; Utrecht; Theobalds; The Hague
4481	Londres
4482	Londye, in Fife
4483	Long Compton
4484	Long Eaton
4485	Long Melford
4486	Long Niddry
4487	Longditch
4488	Longdon Hall
4489	Longehutton
4490	Longforth
4491	Longhrea
4492	Longhreagh
4493	Longjumeau
4494	Longmere
4495	Longpont
4496	Longueville
4497	Lons-le-Saunier
4498	Looder
4499	Looe
4500	Lord Dacre's house at Naworth
4501	Lord Eure's house, Ingleby
4502	Lord Mayor's house
4503	Lordyng
4504	Lordyngton
4505	Lorges
4506	Loriol
4507	Loseley
4508	Lostock
4509	Lostwithiel
4510	Lothbury
4511	Lothmabane
4512	Louc&#x00E9;
4513	Lough Asknye
4514	Lough Gurr
4515	Lough Reogh
4516	Lough Ruoghane
4517	Lough Sewdy
4518	Lough na Koolo
4519	Loughborough
4520	Loughfoyle
4521	Loughgall
4522	Loughmaben castle
4523	Loughmabon
4524	Loughrea
4525	Loughreagh
4526	Loughsewdy
4527	Loughswilley
4528	Loughton
4529	Loughwood
4530	Loundres
4531	Lourdes
4532	Lourmarin
4533	Louth
4534	Louvain
4535	Louvaine
4536	Louvian
4537	Louviers
4538	Louvre
4539	Lovain
4540	Lowdown
4541	Lowik
4542	Lowthe
4543	Lowther
4544	Luanda
4545	Lubeck
4546	Lubnik
4547	Lucca
4548	Lucerne
4549	Luddington
4550	Ludgate
4551	Ludham
4552	Ludlow
4553	Ludlow Castle
4554	Luffwicke
4555	Luke
4556	Lullingstone
4557	Lunenburg
4558	Lusarche
4559	Lushall
4560	Lusignan
4561	Luthom
4562	Luton
4563	Lutreleston
4564	Lutzelstein
4565	Luxembourg
4566	Luzarches
4567	Lwow
4568	Lyddington
4569	Lydney
4570	Lydyngton
4571	Lye in Kent
4572	Lyer
4573	Lyers
4574	Lyesnes
4575	Lyez
4576	Lyghe
4577	Lygye
4578	Lyle
4579	Lylingstone
4580	Lylle
4581	Lymborch
4582	Lyme
4583	Lyme Regis
4584	Lyme Street
4585	Lymisne
4586	Lymngton
4587	Lymours
4588	Lyn
4589	Lyncolnes Inne
4590	Lyndewod
4591	Lyney
4592	Lynkenhorn
4593	Lynn
4594	Lynne
4595	Lynne Regis
4596	Lynton
4597	Lyon
4598	Lyons
4599	Lyrae
4600	Lyre
4601	Lysardes
4602	Lysronagh
4603	Lythco
4604	Lythcoo
4605	Lyttell Leake
4606	Lyttlecot
4607	M&#x00E9;lun
4608	M&#x00E9;r&#x00E9;ville
4609	M'Geoghegan's House of Donowre
4610	MArk Lane
4611	MArshalsea
4612	M[alines]
4613	M[ed]bury
4614	Maastricht
4615	Macclesfield
4616	Machair more in Scotland
4617	Machlyng
4618	Mackery End
4619	Macklyn
4620	Macon
4621	Madborowe
4622	Maderfield
4623	Madrid
4624	Madrid prison
4625	Madrid; Paris
4626	Madrill
4627	Madwell
4628	Maestricht
4629	Magdalen College, Oxford
4630	Magdeburg
4631	Magher Lagh Coo
4632	Magherlocow
4633	Maherlacoo
4634	Maherloghcowe
4635	Maiden Lane
4636	Maiden Lane, London
4637	Maidenhead
4638	Maidstone
4639	Maie
4640	Majoreti
4641	Malaga
4642	Malahide
4643	Maldon
4644	Male
4645	Maleherbes
4646	Malines
4647	Malines; Tournay
4648	Mallian&#x00E6;
4649	Mallorca
4650	Mallow
4651	Mallowe
4652	Mallyers
4653	Malmesbury
4654	Malrancan
4655	Malsanger
4656	Malsherhaate
4657	Malta
4658	Malton
4659	Malton Abbey
4660	Malvern
4661	Mamington
4662	Manchester
4663	Manderston
4664	Manheim
4665	Manila
4666	Manlian&#x00E6;
4667	Manliana
4668	Mann
4669	Manooth
4670	Manor of Envile
4671	Manor of Greenwich
4672	Manor of Guildford
4673	Manor of Hampton
4674	Manor of Hatfield
4675	Manor of Lathom
4676	Manor of Oatlands
4677	Manor of Orlands
4678	Manor of Richmond
4679	Manor of Sheffield
4680	Manor of Sligo
4681	Manor of St James
4682	Manor of St. James's
4683	Manor of Stockwell
4684	Manor of Ticknell near Bewdley
4685	Mansfeld
4686	Mansfield
4687	Mansilla
4688	Mantes
4689	Mantua
4690	Manyngton
4691	Mapowder
4692	Mar&#x00E7;on
4693	Marboro
4694	Marburg
4695	Marche
4696	Marche, in Luxemburg
4697	Marche-en-Famine
4698	Marchez
4699	Marckbourg in Hesseland
4700	Mareuil
4701	Margate
4702	Margate Road
4703	Margate, Isle of Thanet
4704	Margenburg
4705	Marggpurk
4706	Marguyson
4707	Maribourne
4708	Mariemont
4709	Marigny en Champagne
4710	Mariton
4711	Mark Lane
4712	Marke
4713	Markehall
4714	Markes
4715	Markethall
4716	Markshall
4717	Marlborowe
4718	Marlow
4719	Marlstone
4720	Marmoutier
4721	Marnington
4722	Marolles
4723	Marpurg
4724	Marquet
4725	Marrakech
4726	Mars (Maastricht)
4727	Marseilles
4728	Marseilles under siege
4729	Marshalsea
4730	Marshalsea in Dublin
4731	Marshalsea prison
4732	Marsilis
4733	Marstaw
4734	Marston
4735	Marten Abbey
4736	Marter
4737	Martharne
4738	Martigne, within 3 leagues of Laval
4739	Martin Abbey
4740	Martin Howberd's house
4741	Martine Abbey
4742	Marton
4743	Martyn
4744	Martynstown
4745	Martyrstown
4746	Marwell
4747	Mary Rose
4748	Mary Rose in Dover Road
4749	Mary Rose, in Dartmouth Road
4750	Mary Rose, near Dover
4751	Mary Rose, near Saint Elyn's
4752	Mary Rose, within the Isle of Wight
4753	Mary Rose, within the haven of Morles
4754	Maryborough
4755	Maryverton
4756	Massereeine
4757	Massereene
4758	Master Treasurer's house in Canon-row
4759	Mathan
4760	Matharn
4761	Maulsay
4762	Maunsbere
4763	Maybole
4764	Maydeley
4765	Mayden Lane
4766	Maydeston
4767	Mayence
4768	Maylandes
4769	Maynooth
4770	Maynooth Castle
4771	Mayo
4772	Meaux
4773	Mechlin
4774	Mecina
4775	Mecklynnes
4776	Medburne
4777	Medemblik
4778	Medina de Rio Seco
4779	Medina del Campo
4780	Meilleraye
4781	Mekelyn
4782	Meklynnes
4783	Melbourne
4784	Melbury
4785	Melcheborne
4786	Melcombe Regis
4787	Meldino Regio
4788	Meldune
4789	Melfe
4790	Melford Hall
4791	Melford Park
4792	Mellifaunt
4793	Mellifont
4794	Mellin
4795	Mells
4796	Mellune
4797	Mellwood
4798	Mellyfounte
4799	Melplash
4800	Melrose
4801	Melsam
4802	Melton
4803	Melun
4804	Melune
4805	Melwood
4806	Memmingen
4807	Mendham
4808	Mendylsham
4809	Meners
4810	Menil-Vin
4811	Mentietht
4812	Mentirrewlin
4813	Mentz
4814	Menye
4815	Mereval
4816	Mereworth
4817	Merionethshire
4818	Merkyate
4819	Merlou Castle, Picardy
4820	Merryffyld
4821	Merse, in our passage to Edinburgh
4822	Merseles
4823	Merton
4824	Merton College, Oxford
4825	Meryfelde
4826	Meryng
4827	Merynge
4828	Meryvale
4829	Meryworth, in Kent
4830	Mesnil
4831	Mesnil, devant St Catherine
4832	Messana
4833	Messenden
4834	Messina
4835	Metelburg
4836	Methven
4837	Metz
4838	Meulan
4839	Mexico City
4840	Mezieres
4841	Mians, Picardy
4842	Micham
4843	Micheldever
4844	Michelgrove
4845	Michelham
4846	Middelburg
4847	Middelburg; Cologne
4848	Middelburg; Harlem
4849	Middelburg; The Hague
4850	Middelburgh
4851	Middelham
4852	Middle Temple
4853	Middle Temple, London
4854	Middleburg
4855	Middleburgh
4856	Middleham
4857	Middlesbrough
4858	Middleton George
4859	Milan
4860	Milchet
4861	Mild End
4862	Mildnall Mildenhall?
4863	Mile End
4864	Mile End, Westminster
4865	Milerius M'Grath's lodging at Paul's
4866	Miles end
4867	Milford
4868	Milford Haven
4869	Milford custom House
4870	Milk Street
4871	Milleraye
4872	Millgate
4873	Milltown
4874	Millune
4875	Millyoun
4876	Milsungen
4877	Milton
4878	Mincing Lane
4879	Minestead
4880	Minories
4881	Minster in Sheppey
4882	Miraval
4883	Miraw
4884	Mirefleur
4885	Mitchelstown
4886	Moalla
4887	Moche Bentley
4888	Moche Bowdon
4889	Mochelney
4890	Mockark
4891	Modberry
4892	Modbury
4893	Modena
4894	Modlicote
4895	Modoetia
4896	Modrenye
4897	Modrenys
4898	Moers
4899	Moffet
4900	Mogelly
4901	Moghelly
4902	Molesey
4903	Molin del Rey
4904	Molines
4905	Molloghade
4906	Molsay
4907	Molsaye
4908	Molsey Wrotten
4909	Molvile
4910	Mon&#x00E7;on
4911	Mon&#x00E7;on,
4912	Monaghan
4913	Monaster Evan
4914	Monaster O'Garmacken
4915	Monasterevan
4916	Monasternenagh
4917	Monastery of Bourbourch
4918	Monastery of Bridlington
4919	Monastery of Byland
4920	Monastery of Chertsey
4921	Monastery of Drax
4922	Monastery of Hertlond
4923	Monastery of Hide
4924	Monastery of Our Lady of Graces, near the Tower
4925	Monastery of Roche
4926	Monastery of St. Benet's
4927	Monastery of St. Oswald's
4928	Monastery of Teuxbury
4929	Monastery of Tholme
4930	Moncaglieri at Piedmont
4931	Monceau
4932	Monceaux
4933	Moncon
4934	Mondragon
4935	Monelle
4936	Monkton
4937	Monktown
4938	Monmouth
4939	Mons
4940	Mons en Hainaut
4941	Mons in Hainault
4942	Monson
4943	Monsstery of Mayn
4944	Monstier sur Saulx
4945	Monstrell
4946	Mont Callier
4947	Mont Denis
4948	Mont Marchant
4949	Mont Michel
4950	Mont Orgueil Castle, Jersey
4951	Mont aux Malades
4952	Mont de Marsan
4953	Montagu
4954	Montague
4955	Montargis
4956	Montauban
4957	Montauroux
4958	Montdider
4959	Monte
4960	Montelimard
4961	Montepulciano
4962	Montfort
4963	Montgaroult
4964	Montgomery
4965	Montgomery Castle
4966	Monthal (in England)
4967	Monthall
4968	Montigue
4969	Montium
4970	Montivilliers
4971	Montmorillon; Beaufort
4972	Montpellier
4973	Montquhany
4974	Montreau
4975	Montreaul
4976	Montreuil
4977	Montreuil-Bellay
4978	Montreuil-Sur-Mer
4979	Montreuil-sur-Mer
4980	Montrevilliers
4981	Montserrat
4982	Montseur
4983	Monysawtry
4984	Monzon
4985	Moor Lane
4986	Moore
4987	Mooreclack
4988	Morbourne
4989	Mordant's house, near Smithfield
4990	Mordow Karny
4991	More
4992	Moret
4993	Morette
4994	Morgan
4995	Morgrove Castle
4996	Morhaye Lodge
4997	Moritzburg
4998	Morlaix
4999	Morley
5000	Morleys
5001	Morlsham
5002	Morocco
5003	Morocco in Barbary
5004	Morocus
5005	Morpath
5006	Morpeth
5007	Morpeth Castle
5008	Morriston
5009	Mortagne
5010	Mortaigne
5011	Mortelake
5012	Mortham
5013	Mortlach
5014	Mortlake
5015	Moscow
5016	Moston
5017	Motteville
5018	Mottisfont
5019	Mottryll
5020	Moulins
5021	Moulsey
5022	Moulsham
5023	Mounckton
5024	Mounster Evan
5025	Mounstrell
5026	Mount Edgcombe
5027	Mountagne
5028	Mounte Argies
5029	Mounte Armyne
5030	Mountgrace
5031	Mountmorris
5032	Mountrell
5033	Mountydeir
5034	Mousson
5035	Moustreuil
5036	Mouy
5037	Mowlsay
5038	Moyallo
5039	Moyculen
5040	Moycullin
5041	Moylusse
5042	Moymet
5043	Moymet, co. Meath
5044	Moynett
5045	Mr Wade's House
5046	Mr. Alderman Radcliffe's house, London
5047	Mr. Boswell's house
5048	Mr. Cheneys
5049	Mr. Gostwyk's place in London
5050	Mr. Lee's House at Stonley
5051	Mr. Nevill's house
5052	Much Canfield
5053	Much Hadham
5054	Mugia
5055	Mugwell St
5056	Mulgrave
5057	Mullacmore
5058	Mullagh Clogh Curragh
5059	Mullagh ne Crevey
5060	Mullingar
5061	Mulrancan
5062	Mulsehame
5063	Multgrave
5064	Multrell
5065	Mulung
5066	Munde
5067	Munich
5068	Munktown
5069	Munnes
5070	Muntte Bullen Barge
5071	Mur
5072	Mur (More)
5073	Murcia
5074	Murningtcn
5075	Murronmue
5076	Murtclack
5077	Murtelack
5078	Murtlacke
5079	Muscovia House
5080	Muskerry
5081	Musselburgh
5082	My Chamber in the Arches
5083	My House
5084	My House at Slane
5085	My House, near the Savoy
5086	My Lodge of Topeleff
5087	My Manor of Kilcaa[Kilkea]
5088	My Monastery
5089	My Poor House
5090	My Poor House at Wade
5091	My Poor House by the Stronde
5092	My Poor Lodge
5093	My camp, near Armagh
5094	My house
5095	My house near Alnewick
5096	My house near the Savoie
5097	My house near the Savoy
5098	My house near the Savoye
5099	My house nigh Alnwick
5100	My house of Ilande
5101	My lodging
5102	My lodging [in London]
5103	My old lodging
5104	My poor cabin in London
5105	My poor farm at Carshalton
5106	My poor house
5107	My poor house and yours at London
5108	My tents by Constantinople
5109	Mychean Levake
5110	Myddelham
5111	Mydedew
5112	Mydelham
5113	Mydlam
5114	Mydlam Castle
5115	Myllayn
5116	Myllon
5117	Myllune
5118	Mylton
5119	Mylys-ende
5120	Mynorites
5121	Myrefleur
5122	Myssena
5123	Mysterton
5124	Myton
5125	Naas
5126	Namur
5127	Nancy
5128	Nantes
5129	Nantes; Paris
5130	Nantwich
5131	Napledore
5132	Naples
5133	Narbonne
5134	Narrow Water
5135	Narttelenn
5136	Narva
5137	Natzara
5138	Naurico Galley, Groyne
5139	Navan
5140	Navarre
5141	Naward
5142	Naward Castle
5143	Nawarde
5144	Nawerd
5145	Naworth
5146	Naworth Castle
5147	Ne[wnham Bridge]
5148	Near Alnwick
5149	Near Pont de l'Arche
5150	Near the Savoy
5151	Neath
5152	Neiss
5153	Neiuport
5154	Nemours
5155	Nemyghen
5156	Nenry
5157	Neocomi
5158	Neogardie
5159	Nerac
5160	Nesson
5161	Nestilbanke in Swave
5162	Nestillstede
5163	Neston
5164	Neston beyond Chester
5165	Nete
5166	Nether Elsace
5167	Nether Wynchingedon
5168	Netherham
5169	Netilstede
5170	Nettilham
5171	Nettlestead
5172	Nettylham beside Lincoln
5173	Neuberg
5174	Neuberg on the Danube
5175	Neubourg
5176	Neuburg
5177	Neue Muhlen
5178	Neufch&#x00E2;tel
5179	Neufchastel
5180	Neufchatel
5181	Neufport
5182	Neuschloss
5183	Neustadt
5184	Neustat an der Waltnab
5185	New Braynford
5186	New COllege, Oxford
5187	New Castle in the Ardes
5188	New College, Oxford
5189	New Fort on the Curlews
5190	New Fort, near the Blackwater
5191	New Haven
5192	New Haven in Bullonoys
5193	New Romney
5194	New Sarum
5195	New State in the Palatinate
5196	New Town of Kedewen
5197	New Windsor
5198	New York (Niort)
5199	New-park
5200	Newark
5201	Newark Castle
5202	Newark-upon-Trent
5203	Newbery
5204	Newbottle
5205	Newburro
5206	Newbury
5207	Newcastell
5208	Newcastle
5209	Newcastle MacKinegan
5210	Newcastle [in Feagh M'Hugh's country]
5211	Newcastle-Upon-Tyne
5212	Newcastle-upon-Tyne
5213	Newcastle; Berwick
5214	Newcastle; Berwick; Aberdour
5215	Newcastle; Berwick; Dysart
5216	Newcastle; Borthe Cragg
5217	Newcastle; Carlisle
5218	Newcastle; Coldingham Bay; Berwick
5219	Newcastle; Edinburgh
5220	Newcastle; Edinburgh; Berwick
5221	Newcastle; Glasgow
5222	Newehall
5223	Newenschlos
5224	Newgate
5225	Newgate Market
5226	Newgate Street
5227	Newhall
5228	Newhall, Westm
5229	Newhaven
5230	Newhelme
5231	Newherk-upon-trent
5232	Newhouse
5233	Newington
5234	Newington Green
5235	Newmarket
5236	Newmarket, at the Court of Frederick Count Palatine
5237	Newmarket, at the court of Frederic Count Palatine
5238	Newnham
5239	Newnham Bridge
5240	Newnton
5241	Newpark
5242	Newport
5243	Newport (Isle of Wight)
5244	Newport (in Flanders)
5245	Newrii
5246	Newry
5247	Newry Camp
5248	Newstead
5249	Newton
5250	Newton Lodge
5251	Newtown
5252	Newtown, co. Meath
5253	Newyngton Green
5254	Newynham
5255	Newynton
5256	Newys
5257	Nice
5258	Nicopia [Nyk&#x00F6;ping]
5259	Nidderie Castle
5260	Niepolomice
5261	Nieuport
5262	Nieuwendam
5263	Nijmegen
5264	Nimes
5265	Nionthon
5266	Niort
5267	Nismes
5268	Nivelles
5269	Nobber
5270	Nocton
5271	Nogent sur Seyne
5272	Nonsuch
5273	Nonsuch; Paris
5274	Nony
5275	Nonyngton
5276	Norborn camp
5277	Norchtberuike
5278	Nordheim
5279	Norenberg
5280	Norfleet
5281	Norfolk
5282	Norham
5283	Norham Castle
5284	Norimbergae
5285	Normandy
5286	Normberge
5287	Norraham
5288	Norrem
5289	Norrold
5290	North Berwick
5291	North Door of Paul's Churchm in London
5292	North Foreland
5293	North Hall
5294	North Mimms
5295	North Wales
5296	North of Ireland
5297	Northall
5298	Northallerton
5299	Northam castle
5300	Northampton
5301	Northaw
5302	Northborough
5303	Northemii
5304	Northestonham
5305	Northstonham
5306	Northumberland
5307	Northumberland's castle of Wresill
5308	Northwich
5309	Norton
5310	Norway
5311	Norwich
5312	Norwich Place
5313	Nossavia [Nassau]
5314	Nostal
5315	Nostill
5316	Nothermii
5317	Notre Chateau de Somerset
5318	Nottingham
5319	Nottingham Castle
5320	Notwell
5321	Nouvion-sur-la-mer
5322	Nouvoin
5323	Novan
5324	Novara
5325	Noyers
5326	Noyon
5327	Nr. Bommel
5328	Nr. Rees
5329	Nuneaton
5330	Nuremberg
5331	Nuremberg (Noricum)
5332	Nuremburg
5333	Nyborg
5334	Nyburg
5335	Nyk&#x00F6;ping
5336	Nymmeghe
5337	Nytymber
5338	O'Carroll's Country
5339	O'Carroll's House
5340	O'Donnell's Country
5341	OStend
5342	Oatlands
5343	Oatley
5344	Oberhusen
5345	Obley
5346	Oborne
5347	Ockely
5348	Ockley
5349	Odenarde
5350	Odenborg
5351	Odense
5352	Odiham
5353	Odynborow
5354	Oent
5355	Off Cape Saker
5356	Off Carrick Cowlagh
5357	Off Douglas
5358	Off the Blackrock
5359	Offenham
5360	Office of the Archdeaconry of Cornwall
5361	Offington
5362	Ofton Lodge
5363	Ogilvy
5364	Ogton
5365	Oileach
5366	Okeborne St. George
5367	Okebourne
5368	Okeover
5369	Okesbridge
5370	Oking
5371	Oking. [Woking]
5372	Old Aberdeen
5373	Old Ford
5374	Old Ford, Stratford
5375	Old Maltone
5376	Old Man
5377	Old Temple
5378	Old Temple in Holborn
5379	Oldesloe
5380	Oldmaltone
5381	Olinville
5382	Olmutz
5383	Olontynge-by-Tergoes
5384	Olpurthe
5385	Omaile
5386	Omaine
5387	Omall
5388	On board the Arke
5389	On board the Arke, off Plymouth
5390	On board the Bear
5391	On board the Dreadnought
5392	On board the Elizabeth Bonaventure
5393	On board the Lion, at Dover
5394	On board the Lion, off Cape St. Vincent
5395	On board the Mary Willoughby
5396	On board the Rainbow
5397	On board the Revenge
5398	On board the Revenge, in the Road of Vynture. [Ventry]
5399	On board the Victory
5400	On board the arke
5401	On board the gally in the Thames, between Sheppey and Essex
5402	On the Thames
5403	Onger
5404	Onoldina
5405	Ooyestluce
